@frequency,dataset_code,dataset_name,FREQ,Frequency,indexed_at,Indicator,INDICATOR,original_period,original_value,period,provider_code,REF_AREA,Reference Area,series_code,series_name,value
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,1990-Q2,8.904,7395.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",8.904
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,1990-Q4,7.827,7578.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",7.827
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,1991-Q2,7.715,7760.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",7.715
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,1991-Q4,8.511,7943.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",8.511
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,1992-Q2,8.178,8126.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",8.178
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,1992-Q4,8.19,8309.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",8.19
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,1993-Q2,8.064,8491.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",8.064
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,1993-Q4,8.441,8674.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",8.441
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,1994-Q2,8.443,8856.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",8.443
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,1994-Q4,7.854,9039.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",7.854
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,1995-Q2,7.539,9221.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",7.539
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,1995-Q4,6.95,9404.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",6.95
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,1996-Q2,6.56,9587.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",6.56
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,1996-Q4,5.978,9770.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",5.978
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,1997-Q2,6.057,9952.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",6.057
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,1997-Q4,6.849,10135.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",6.849
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,1998-Q2,6.675,10317.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",6.675
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,1998-Q4,6.435,10500.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",6.435
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,1999-Q2,7.6,10682.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",7.6
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,1999-Q4,7.281,10865.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",7.281
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2000-Q1,7.972,10957.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",7.972
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2000-Q2,5.951,11048.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",5.951
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2000-Q3,5.376,11139.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",5.376
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2000-Q4,6.066,11231.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",6.066
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2005-Q1,10.26666667,12784.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",10.2666666666667
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2005-Q2,8.93333333,12874.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",8.93333333333333
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2005-Q3,8.96666667,12965.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",8.96666666666667
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2005-Q4,9.86666667,13057.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",9.86666666666667
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2006-Q1,10.56666667,13149.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",10.5666666666667
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2006-Q2,8.4,13239.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",8.4
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2006-Q3,8.4,13330.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",8.4
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2006-Q4,8.9,13422.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",8.9
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2007-Q1,9.9,13514.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",9.9
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2007-Q2,8.53333333,13604.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",8.53333333333333
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2007-Q3,8.66666667,13695.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",8.66666666666667
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2007-Q4,9.53333333,13787.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",9.53333333333333
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2008-Q1,10.43333333,13879.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",10.4333333333333
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2008-Q2,8.73333333,13970.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",8.73333333333333
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2008-Q3,9.4,14061.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",9.4
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2008-Q4,11.53333333,14153.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",11.5333333333333
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2009-Q1,14.53333333,14245.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",14.5333333333333
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2009-Q2,12.9,14335.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",12.9
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2009-Q3,12.4,14426.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",12.4
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2009-Q4,12.33333333,14518.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",12.3333333333333
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2010-Q1,13.3,14610.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",13.3
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2010-Q2,10.5,14700.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",10.5
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2010-Q3,10.36666667,14791.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",10.3666666666667
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2010-Q4,10.43333333,14883.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",10.4333333333333
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2011-Q1,10.63333333,14975.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",10.6333333333333
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2011-Q2,8.9,15065.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",8.9
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2011-Q3,8.43333333,15156.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",8.43333333333333
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2011-Q4,8.6,15248.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",8.6
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2012-Q1,9.33333333,15340.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",9.33333333333333
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2012-Q2,7.7,15431.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",7.7
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2012-Q3,7.96666667,15522.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",7.96666666666667
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2012-Q4,8.73333333,15614.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",8.73333333333333
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2013-Q1,9.6,15706.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",9.6
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2013-Q2,8.33333333,15796.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",8.33333333333333
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2013-Q3,8.93333333,15887.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",8.93333333333333
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2013-Q4,9.33333333,15979.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",9.33333333333333
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2014-Q1,10.13333333,16071.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",10.1333333333333
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2014-Q2,8.73333333,16161.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",8.73333333333333
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2014-Q3,9.96666667,16252.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",9.96666666666667
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2014-Q4,10.73333333,16344.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",10.7333333333333
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Labor Markets, Unemployment Rate, Percent",LUR_PT,2015-Q1,11.33333333,16436.0,IMF,TR,Türkiye,Q.TR.LUR_PT,"Quarterly – Türkiye – Labor Markets, Unemployment Rate, Percent",11.3333333333333
